1022,1.22780004
1025,1.59125454
1028,2.07921067
1030,3.36158399
1031,4.86529750
1037,5.91515755
1042,5.93555302
1043,7.84185933
1044,7.37146491
1045,9.01869787
1049,8.94304722
1051,8.89454624
1055,8.63708562
1056,8.62217073
1057,8.51924357
1059,8.46655737
1060,8.33783230
1062,8.26019027
1063,8.28488816
1066,8.11751108
1068,8.01271723
1069,7.87270550
1070,6.80995687
1071,7.64890335
1072,7.51344748
1076,7.21514148
1077,7.15056269
1078,6.95953190
1079,6.77662350
1081,6.44215119
1082,6.33482553
1084,6.12235124
1086,5.65111518
1088,5.35024300
1089,4.69586065
1090,3.38483048
1092,3.47300120
1095,3.67995391
1096,3.70695254
1097,3.04173578
1101,2.76974132
1105,1.24656836
1106,1.11779664
1109,0.26141207
1134,0.89871294
1138,2.21145787
1140,2.57961571
1147,4.29303228
1149,4.87047756
1152,5.28265170
1153,5.48932983
1156,5.99923381
1158,6.21360700
1159,6.33676787
1160,6.48195495
1161,6.50298872
1166,7.07705135
1167,7.24132654
1170,7.55280801
1171,7.61174632
1174,5.95705589
1175,8.71686171
1176,8.04278709
1178,8.16069692
1179,8.26883815
1182,8.46743577
1186,8.74651945
1187,8.72570634
1188,8.88486020
1189,8.93636078
1191,9.01547453
1194,9.14847337
1196,9.51758262
1197,9.54665205
1200,9.61954532
1202,9.71564314
1204,9.87137854
1207,9.84407937
1208,9.78020745
1210,9.96444375
1211,9.92422884
1212,9.85060236
1214,9.93930401
1216,9.86033003
1217,9.91003891
1218,9.85459463
1219,9.88780748
1221,9.85042226
1222,9.70282233
1223,9.75519314
1224,9.79047021
1227,9.79391223
1229,9.81626770
1230,9.79923073
1232,9.71331364
1233,9.69680326
1235,9.67993392
1239,9.37931451
1240,9.34070934
1242,9.13378447
1246,8.88968765
1248,8.89626968
1251,8.57904522
1252,8.45192595
1254,8.38170666
1258,8.13088965
1259,7.98660577
1260,7.89780908
1261,7.87111085
1262,7.66033105
1264,7.46857180
1265,7.43680698
1266,7.30179821
1267,7.29288308
1272,6.51992904
1273,6.39966546
1274,6.21282545
1277,5.86358872
1278,5.75761002
1280,5.40490892
1283,4.92436816
1285,4.69605644
1287,4.09251832
1288,4.11113905
1289,3.97091028
1291,3.48821735
1293,3.09213398
1294,2.94266470
1295,2.84597576
1296,2.65508147
1300,1.20011286
1301,0.69877395
1302,0.27581550
1326,2.11922710
1332,3.74203474
1334,4.11049068
1335,4.44110710
1336,4.53569042
1338,4.96041612
1339,5.12996626
1340,5.17658482
1341,5.27989688
1342,5.56144795
1346,6.08236130
1348,6.31894024
1350,6.60551011
1353,6.88038753
1354,6.99281758
1356,7.31919726
1357,7.35777385
1358,7.52615084
1361,7.73513341
1365,8.05375361
1370,8.37683837
1371,8.53016734
1372,8.60253540
1376,9.01241203
1377,9.08981161
1380,9.29995008
1381,9.31872747
1383,9.41273846
1385,9.45366673
1386,9.47614017
1389,9.48545503
1392,9.63961258
1393,9.59118912
1395,9.69870187
1399,9.89255947
1400,9.92437810
1403,9.89843078
1405,9.96866794
1410,9.90782169
1411,9.92123826
1415,9.94332134
1416,9.91308857
1418,9.89230919
1423,9.65936970
1425,9.63847509
1426,9.60059412
1429,9.37783939
1432,9.23337029
1433,9.23986750
1436,9.03226965
1437,8.98155676
1439,8.82543559
1440,8.65502194
1441,8.57475472
1442,8.47583895
1443,8.42390307
1446,8.21606718
1448,8.07974623
1452,7.74200426
1453,7.68710752
1457,7.40800653
1459,7.14615589
1460,7.06997219
1461,6.96734363
1463,6.65280740
1464,6.51669386
1466,6.24458927
1467,6.19793833
1469,5.59556320
1470,5.62711324
1471,5.53590652
1473,5.27280362
1475,4.87014481
1479,4.09075444
1480,3.86531546
1485,2.88352062
1489,1.00781299
1515,0.33607196
1516,0.47508904
1518,0.72939714
1521,1.24646109
1522,1.93296926
1523,2.14480053
1527,2.93979543
1529,3.00917539
1530,2.11140729
1533,2.26105595
1534,1.97898002
1543,5.80800819
1544,6.44797910
1546,6.31061011
1551,6.59586918
1552,6.55567867
1554,7.22258023
1556,7.26092932
1560,7.45157334
1561,7.33843536
1562,7.56644589
1565,6.64558322
1566,7.31482181
1569,8.38990428
1570,8.11642341
1571,8.29191035
1572,8.51235633
1573,8.69618032
1575,8.34060959
1577,8.02015184
1578,8.95069652
1579,8.89624917
1580,8.77316554
1581,8.61264601
1588,8.82972605
1590,9.30935863
1592,9.24966361
1596,9.54386743
1598,9.50478540
1599,9.51803300
1600,9.53454524
1604,9.54456109
1605,9.56086168
1606,9.53396226
1610,9.34995633
1616,9.23982230
1620,8.43103752
1623,8.76807479
1624,8.76220994
1626,8.61295464
1628,8.50625921
1629,7.81137616
1632,7.89981184
1634,7.38338481
1636,7.24868325
1637,7.14504061
1638,7.26949021
1641,6.89115080
1642,7.55328153
1644,7.06704917
1645,6.83631675
1648,6.90691995
1649,6.90900396
1651,6.32901321
1654,5.55895366
1655,5.72666458
1656,5.59081649
1657,5.18473060
1663,4.84451135
1665,4.43440180
1668,3.42751044
1669,3.63000936
1670,2.68754308
1679,1.09559110
1681,0.84271765
1682,0.74835910
1683,0.41276990
1684,0.40991289
1685,0.35048149
1686,0.25552104
1687,0.19177706
1694,0.37999305
1699,0.03388927
1702,0.14393663
1705,0.15217152
1711,0.22258280
1712,0.25324963
1714,0.25527605
1715,0.34025216
1716,0.34025216
1717,1.44502253
1718,0.41627162
1719,0.54167425
1722,1.08013730
1723,1.51535053
1724,1.80399728
1727,2.77704266
1730,3.27922798
1732,3.47880437
1733,3.63058693
1735,3.93410978
1737,4.13574010
1739,4.37236681
1740,4.56047374
1742,4.53404135
1743,4.82458942
1746,5.10806969
1747,5.05596370
1750,5.19507027
1751,5.22544551
1753,5.47896769
1754,5.56970340
1755,5.53301107
1756,5.60566791
1757,5.63861455
1760,6.09760397
1762,6.16570237
1763,6.27701269
1764,6.14878520
1765,6.34167016
1768,6.49601723
1769,6.41610945
1772,6.60316914
1774,6.61658390
1776,6.61176082
1777,6.58318081
1781,6.46226089
1785,6.48858968
1786,6.56078579
1787,6.52813453
1788,6.55972936
1789,6.54838145
1791,6.13691129
1792,6.57745288
1793,6.68673282
1799,6.25257263
1800,5.92472264
1810,3.94210522
1812,3.99850673
1815,4.16913042
1816,3.85327512
1823,3.38483422
1825,3.42138771
1827,4.83836592
1831,4.68040507
1833,4.67457962
1834,4.66774217
1835,4.53934862
1836,4.43768487
1837,4.11489236
1838,3.40988212
1839,3.48241377
1841,2.92764214
1842,2.92788858
1843,2.52638631
1847,1.25959210
1848,1.00926358
1849,0.98328539
1850,1.08372386
1852,0.80282386
1853,0.78126525
1856,0.65911390
1860,0.64816049
1862,0.71400160
1863,0.83568659
1864,0.60740124
1867,0.34095038
1869,0.14452999
1879,0.37999305
1887,0.08246131
1890,0.39760645
1892,0.69134584
1895,0.84168488
1896,0.91920183
1897,1.04563706
1898,1.27483153
1899,1.54284855
1901,1.86166876
1902,1.96970771
1904,2.22958328
1905,2.47996225
1906,2.59357806
1908,2.88222993
1912,3.47859747
1915,3.81786682
1916,3.85493199
1917,3.90398369
1918,4.15733423
1921,4.56977612
1924,4.91735631
1926,5.25087393
1927,5.36906171
1929,5.58763192
1935,6.08389715
1937,6.27150550
1939,6.46353467
1941,6.60137811
1942,6.67825604
1943,6.75169899
1947,6.99180000
1949,7.00596048
1956,7.10832913
1957,7.11696609
1958,7.17281022
1959,7.22181527
1960,7.35511725
1962,7.24254316
1963,7.21129282
1966,7.39463973
1968,7.43436552
1971,7.36821377
1972,7.36317530
1973,7.40293883
1977,7.56550031
1978,7.43214016
1983,7.45896567
1984,7.42381312
1985,7.35452940
1986,7.39163130
1987,7.42502149
1988,7.41872376
1990,7.40340581
1991,7.41293055
1992,7.40231789
1998,7.21127970
1999,7.22082637
2001,7.21289952
2003,7.05577221
2005,7.05429148
2007,6.89502657
2008,6.93896285
2011,6.53464668
2018,5.86668324
2019,5.61312223
2020,5.49839438
2022,5.28798434
2023,5.18596615
2027,4.70532444
2034,3.79416604
2039,3.18403886
2040,2.94745859
2041,2.85375076
2044,2.25551423
2046,2.03491544
2048,1.71756069
2050,1.45470774
2051,1.29723360
2054,0.83074620
2060,0.14552116
2077,0.12294027
2078,0.19681990
2081,0.62510733
2083,0.97541956
2084,1.19833364
2086,1.44767403
2091,2.63679184
2093,3.27226503
2097,3.91256982
2099,4.21933341
2100,4.45346927
2102,4.50396263
2103,4.70675912
2104,4.95744666
2109,5.65652232
2110,5.66237418
2111,5.83190491
2112,5.87284788
2113,6.03159478
2116,6.45701898
2117,6.47117570
2118,6.60480064
2119,6.62694970
2120,6.72894211
2121,6.81517253
2122,7.03632575
2124,7.07543885
2127,7.27761086
2130,7.58792145
2135,7.81435537
2136,7.85488631
2137,8.95989787
2138,8.04002929
2139,8.14909031
2142,8.37118404
2143,8.35119447
2144,8.40876317
2147,8.50731922
2149,8.60576769
2150,8.60293980
2155,8.75364568
2156,8.82114268
2160,8.81621088
2164,8.77302930
2165,8.76873217
2166,8.76037528
2167,8.75289029
2168,8.71728144
2169,8.65063035
2172,8.57093690
2177,8.40883588
2178,8.41841703
2184,8.10246856
2185,8.01088637
2186,7.89567238
2188,7.83987691
2192,7.59746187
2193,7.42042909
2194,7.30475368
2196,7.16449149
2199,6.84724120
2200,6.83056063
2201,6.78878670
2207,6.10254173
2209,5.96737142
2211,5.74578268
2215,5.37153281
2216,5.10276922
2219,4.88439705
2221,4.42999616
2223,5.36286017
2225,3.94573970
2226,3.80228983
2227,3.70817361
2229,3.34563949
2232,3.12799064
2234,2.80006400
2236,2.29010977
2237,2.16336948
2241,1.42067097
2242,1.24726799
2243,1.11997311
2245,0.51610664
2246,0.21809050
2247,0.16356941
2249,0.10785112
2264,0.15338048
2267,0.61898831
2269,1.04225280
2270,1.07540976
2271,2.89499309
2272,1.13512786
2273,1.45630706
2276,2.15314271
2279,3.06914450
2280,3.14055341
2281,3.23643173
2286,4.18147403
2292,4.79874828
2295,5.01836365
2296,5.08412472
2297,5.29536881
2299,5.60058103
2305,5.95528559
2306,6.11804739
2308,6.41115682
2309,6.52108910
2310,6.75905486
2311,6.75378406
2313,6.63201035
2314,6.84613603
2316,7.22936437
2317,7.27213054
2320,7.43732335
2321,7.41179564
2322,7.48927767
2324,7.79196164
2325,7.79248128
2329,8.35498681
2330,8.40427024
2331,8.60179839
2334,8.57908742
2335,8.58588616
2336,8.50099087
2337,8.56758653
2338,8.61229549
2340,8.70351206
2342,8.70109339
2343,8.72834725
2344,8.71656738
2348,8.71353303
2351,8.73875588
2352,8.76734982
2354,8.79121052
2357,8.71854144
2358,8.65493241
2359,8.59904152
2360,8.54038181
2361,8.50061698
2362,8.43982047
2365,8.44087172
2366,8.40899556
2368,8.37998565
2371,8.33144182
2373,8.30559178
2376,8.27069440
2377,8.17721015
2378,8.07121583
2380,7.93183266
2382,7.80962362
2385,7.49857802
2388,7.23726106
2390,6.96488668
2391,6.77808450
2392,6.73569849
2394,6.53748565
2396,6.37333159
2397,6.34059421
2398,6.16991712
2400,6.06910564
2402,5.85085802
2403,5.76258948
2407,5.16251371
2408,5.02884012
2412,4.37186523
2419,3.20204258
2421,2.78337846
2422,2.62802672
2423,2.49035110
2425,2.09100620
2427,1.58037935
2432,0.66891135
2433,0.28677893
2452,-0.01145572
2453,0.20488407
2456,1.09260363
2457,1.43367463
2458,1.73259036
2459,1.93816683
2461,2.20284904
2462,2.37957022
2463,2.66270453
2466,3.62264204
2470,4.50980227
2472,4.81580983
2473,5.03946387
2475,5.37632088
2476,5.51584403
2478,5.74924035
2480,6.05873577
2482,6.23730836
2485,6.64618990
2486,6.73769633
2487,6.81676570
2488,6.86201259
2489,6.92113517
2491,7.19451586
2492,7.39482099
2495,7.57856780
2496,7.75760320
2499,7.99564120
2501,8.15522572
2502,8.24278485
2503,8.32097253
2507,8.62068327
2509,8.76956578
2510,8.80754782
2511,8.92834577
2517,9.18825544
2518,9.31361861
2520,9.29793377
2523,9.41674669
2525,9.41167575
2526,9.39607214
2527,9.44951997
2530,9.42049184
2532,9.27486435
2533,9.35555757
2534,9.40502336
2536,9.40395960
2538,9.43625460
2542,9.53465545
2543,9.57156081
2545,9.41095110
2548,9.41423486
2549,9.43978656
2550,9.40109444
2551,9.36818668
2552,9.33772279
2553,9.29635425
2554,9.25553468
2555,9.24597145
2559,9.02716001
2560,9.02124666
2561,8.94329734
2564,8.70679760
2566,8.60073743
2568,8.48690788
2570,8.35839244
2573,8.20552292
2575,7.97716439
2577,7.91116275
2578,7.89686798
2579,7.49675375
2581,7.74186320
2583,7.43038738
2586,7.18531404
2589,6.76236008
2590,6.66436205
2592,6.44987715
2593,6.39082664
2594,6.19108493
2595,6.14649166
2597,5.87998840
2598,5.59969313
2600,5.32238982
2602,5.06242399
2603,4.88151570
2604,4.66011562
2606,4.07722319
2608,3.82032927
2611,3.26168784
2616,2.15023318
2620,0.69973408
2624,0.12396463
2640,0.26757179
2642,0.91568040
2643,1.17003142
2644,1.72700317
2646,2.13635477
2649,2.56371120
2652,3.54040800
2653,3.79762061
2654,3.91817244
2656,4.57536627
2658,4.95253048
2659,5.00377111
2661,5.34741751
2667,6.14494579
2671,6.54440341
2673,6.75294659
2674,6.96058896
2675,7.03910973
2676,7.15878943
2677,7.23157310
2679,7.47868597
2680,7.66995887
2683,7.87455038
2684,7.12492425
2686,8.10830884
2687,8.15453694
2689,8.26929257
2690,8.31199073
2694,8.64676611
2695,8.68973413
2696,8.78995278
2697,8.87209919
2699,9.03635915
2700,9.07196283
2703,9.26576397
2705,9.27285047
2707,9.37745723
2708,9.38339850
2709,9.42350527
2711,9.47932527
2714,9.55159277
2715,9.58225278
2717,9.68230402
2719,9.69302900
2721,9.68138070
2722,9.70291970
2724,9.67992949
2725,9.70000160
2731,9.71025953
2733,9.68765276
2734,9.68842320
2736,9.65583860
2738,9.58803728
2740,9.54968324
2741,9.54669036
2743,9.40281284
2744,9.36152814
2745,9.36537318
2753,8.93471833
2756,8.72612954
2758,8.60224338
2759,8.47391695
2760,8.42345487
2763,8.11993604
2764,8.01968353
2767,7.90248333
2769,7.56904166
2770,7.42432774
2771,7.33599310
2773,7.26691629
2774,7.24426222
2775,7.12158748
2776,6.96671100
2781,6.49113090
2783,6.11170204
2785,6.00365843
2787,5.62188869
2788,5.52700403
2791,5.07718970
2792,4.76662098
2794,4.46525324
2795,4.39339017
2796,4.28410126
2798,4.15239305
2803,3.24136583
2806,2.46534606
2807,2.27746809
2808,2.04145359
2814,0.15680809
2823,0.37999305
2834,1.31722136
2836,1.94636638
2837,2.08034824
2839,2.39472116
2840,2.60562905
2841,3.03134325
2846,4.04590813
2847,4.54370200
2849,4.68686920
2850,4.75718817
2853,5.42118844
2854,5.59984859
2855,5.74066089
2858,6.16318914
2861,6.44081133
2862,6.52794045
2866,7.03935759
2867,7.16306332
2871,7.54068504
2873,7.70002905
2877,7.96314764
2878,8.07343943
2882,8.31080930
2883,8.34825106
2884,8.40405649
2887,8.58749209
2888,8.62405682
2889,8.75515800
2890,8.76700516
2891,8.81266405
2895,9.18001985
2896,9.28534510
2897,9.35106233
2905,7.53352414
2906,6.83107282
2907,7.03360474
2912,7.74659127
2913,7.19286653
2914,8.18035661
2915,8.26129613
2916,7.50209933
2917,5.53373104
2920,4.19653036
2921,2.56327114
2925,2.49008891
2926,2.48479955
2930,3.04921751
2932,5.02483210
2942,5.72122499
2943,5.30081686
2945,5.45201555
2946,5.96420217
2947,4.73894075
2949,7.26706513
2950,7.37438400
2953,8.34317440
2954,8.76975240
2955,4.49949407
2958,4.40988676
2961,7.84759448
2963,7.52323613
2964,7.44736888
2966,7.15113823
2968,6.90543223
2970,6.68425334
2976,5.69481337
2977,5.52348630
2978,5.35137997
2979,5.23856486
2980,5.09244157
2983,4.60620315
2988,3.75053371
2990,3.40505720
2993,2.96823395
2996,2.28472979
2997,2.09568056
3000,1.16936985
3002,0.37505768
3022,1.00298029
3025,1.96234282
3027,2.31519908
3028,2.53892153
3031,3.53505359
3032,3.74730966
3035,4.16489576
3037,4.72928268
3038,4.86182004
3039,5.00756094
3040,5.10446695
3041,5.32658412
3046,6.01714331
3047,6.15111548
3050,6.51550155
3063,7.89588762
3064,7.94539163
3068,8.28028950
3069,8.35401755
3070,8.42825286
3075,8.79158514
3076,8.87278966
3081,9.15910209
3083,9.34282149
3087,9.44338330
3090,9.58605727
3091,9.56539006
3095,9.70514538
3096,9.69326103
3097,9.66378347
3099,9.70096464
3105,9.77304421
3107,9.76461448
3108,9.74600313
3109,9.78115643
3111,9.74310344
3112,9.72511470
3114,9.71103290
3121,9.54397101
3123,9.48849972
3127,9.35104169
3128,9.30862767
3129,9.25017413
3130,9.15094853
3131,9.11602432
3132,9.08143762
3134,8.89154602
3135,8.87705997
3138,8.67224411
3141,8.46178792
3142,8.39389865
3146,8.03199704
3150,7.69384842
3151,7.58365867
3153,7.57497027
3156,7.30861934
3162,6.47993133
3163,6.34196014
3164,6.27703638
3165,6.01952024
3169,5.55687457
3170,5.46731399
3171,5.39554705
3173,4.74636370
3177,4.15522820
3178,3.95858573
3179,3.78203457
3181,3.45354237
3184,2.67686647
3185,2.56713691
3187,2.22440406
3193,0.12972416
3202,0.37999305
3207,0.08665258
3211,0.21699873
3212,0.22797929
3214,0.60127215
3215,0.87450320
3218,0.87819445
3222,0.97779746
3223,1.30074543
3224,1.14445392
3227,0.77921191
3231,0.84970654
3233,0.97209125
3234,1.09918188
3237,1.39143222
3238,1.46884255
3239,1.50024140
3243,1.34944437
3244,1.19096939
3245,1.26697906
3246,1.46272076
3248,1.95780712
3249,2.24950123
3250,3.38464545
3252,3.33373447
3261,7.40188391
3264,6.68375609
3265,5.49133061
3266,4.24799191
3271,2.57425775
3272,4.63112376
3273,5.19300648
3276,2.39186227
3279,3.29969024
3281,3.70488682
3282,4.00752969
3289,5.67319923
3293,4.33037002
3295,4.88907930
3300,4.17968444
3301,4.78388588
3303,4.74409979
3307,4.27190415
3312,3.69490898
3316,3.01941047
3322,2.28963108
3324,1.79246376
3332,1.51748679
3334,1.41178346
3335,1.33669264
3336,1.18990984
3337,1.13882440
3339,1.08609941
3342,1.11341173
3344,1.33751698
3345,1.20426475
3347,1.06533135
3348,1.03940947
3350,0.91982716
3351,0.95070362
3352,1.05366064
3353,1.13415470
3355,1.34134452
3356,1.21663856
3357,1.00629622
3359,0.88807498
3360,0.81966891
3364,0.43417629
3368,0.20505632
3370,0.15694497
3371,0.15913726
3372,0.16175157
3373,0.10432223
3386,0.05603715
3389,0.18351501
3393,1.37731917
3395,0.66142482
3396,0.76714274
3397,0.68736545
3398,0.78484768
3400,0.83923381
3404,1.16033433
3406,1.21494046
3419,4.15801108
3420,4.15801108
3421,4.69954578
3422,4.94725626
3424,5.77873881
3427,5.60495510
3428,5.42824440
3429,5.72161527
3432,5.74235524
3434,6.36716136
3436,5.66805282
3437,6.18442410
3438,6.38480437
3439,6.47749407
3441,6.05083108
3442,6.01562529
3444,5.96583047
3445,5.88077935
3447,4.90546606
3449,4.95556206
3452,3.39419339
3454,2.66414538
3457,2.27751169
3458,2.03525156
3459,1.80078235
3460,1.67924936
3462,1.53122155
3464,1.44433284
3466,1.41780801
3468,1.57270552
3470,1.82316451
3472,1.88464240
3475,1.68996461
3479,1.27931536
3480,1.43837821
3488,1.49282246
3497,1.30858163
3500,1.19469920
3502,1.27314132
3511,1.18746024
3514,0.90278857
3517,0.94338990
3518,0.71181662
3519,0.67985934
3520,0.64830313
3522,0.69319862
3525,0.70471976
3526,0.72264969
3527,0.61864327
3529,0.65339856
3532,0.49443887
3533,0.55323175
3534,0.50765734
3537,0.35623803
3541,0.34740020
3542,0.31112978
3543,0.36082834
3544,0.28712268
3545,0.28022834
3546,0.28218470
3547,0.27001648
3548,0.22487957
3549,0.19904702
3550,0.19634910
3553,0.13217239
3554,0.11845136
3555,0.09675133
3560,0.06549715
3561,0.06918047
3573,-0.01139316
3575,0.01417069
3576,0.01787332
3577,0.02145068
3578,0.04195396
3579,0.04969042
3584,0.11115305
3585,0.11153473
3588,0.15061882
3590,0.21504328
3591,0.21985708
3592,0.23715120
3594,0.27955279
3597,1.87508171
3598,0.26249351
3600,0.29643622
3602,0.29929445
3604,0.29107551
3609,0.30243707
3610,2.44222450
3611,3.82005329
3613,0.33907446
3615,0.48397006
3616,0.50336652
3621,0.44056566
3623,0.55046754
3626,0.75361733
